B07MDCQ3NZ,2022,3,16,31:42.2,,,,,,,,,,,,,,,,,,,,
B09RG9VPS6,2022,3,16,31:46.4,,,,,,,,,,,,,,,,,,,,
B0073B7FVQ,2022,3,16,31:50.6,,,,,,,,,,,,,,,,,,,,
B07H2RW37Y,2022,3,16,31:54.7,,,,,,,,,,,,,,,,,,,,
B01MCR5XB0,2022,3,16,31:58.9,,,,,,,,,,,,,,,,,,,,
B0788YT5Z6,2022,3,16,32:03.1,,,,,,,,,,,,,,,,,,,,
B01N02GVLS,2022,3,16,32:09.7,,,,,,,,,,,,,,,,,,,,
B07BB6VBPQ,2022,3,16,32:13.9,,,,,,,,,,,,,,,,,,,,
B08372XNYT,2022,3,16,32:18.1,,,,,,,,,,,,,,,,,,,,
B082WMX64T,2022,3,16,32:22.3,,,,,,,,,,,,,,,,,,,,
B07YYYYZ4Y,2022,3,16,32:33.9,,,,,,,,,,,,,,,,,,,,
B07CSMKHB4,2022,3,16,32:40.8,,,,,,,,,,,,,,,,,,,,
B095Q128DZ,2022,3,16,32:46.0,,,,,,,,,,,,,,,,,,,,
B0093NPNO8,2022,3,16,32:50.1,,,,,,,,,,,,,,,,,,,,
B01KLYF8ZQ,2022,3,16,32:54.3,,,,,,,,,,,,,,,,,,,,
B082C6BYQ7,2022,3,16,32:58.5,,,,,,,,,,,,,,,,,,,,
B075JLN84D,2022,3,16,33:04.1,,,,,,,,,,,,,,,,,,,,
B0186GTDPW,2022,3,16,33:08.3,,,,,,,,,,,,,,,,,,,,
B07ZPD63F6,2022,3,16,33:12.5,,,,,,,,,,,,,,,,,,,,
B08BYWPY8M,2022,3,16,33:16.6,,,,,,,,,,,,,,,,,,,,
B01IA9AOAS,2022,3,16,33:20.8,,,,,,,,,,,,,,,,,,,,
B07DMHNYV7,2022,3,16,33:25.0,,,,,,,,,,,,,,,,,,,,
B00SD8J2AU,2022,3,16,33:29.2,,,,,,,,,,,,,,,,,,,,
B09HJKL2P3,2022,3,16,33:33.4,,,,,,,,,,,,,,,,,,,,
B00JF2I754,2022,3,16,tea tree,tree oil,long way,goes a long,sensitive skin,long time,little goes,essential oils,castile soap,works well,face wash,best soap,love love love,hand soap,squeaky clean,smells like,make sure,highly recommend,love dr bronners,little bit,33:41.2
B074T7GKTC,2022,3,16,33:45.3,,,,,,,,,,,,,,,,,,,,
B071DXRDDG,2022,3,16,colloidal silver,love this soap,last long,sensitive skin,highly recommend,long time,works well,dry skin,irritated my skin,every day,started using,leaves skin,bar lasts,works great,lathers nicely,nothing else,stopped itching,using this soap,since i started,get rid,33:52.1
B09S8YHM7X,2022,3,16,33:56.2,,,,,,,,,,,,,,,,,,,,
B00JF2FPHW,2022,3,16,34:00.4,,,,,,,,,,,,,,,,,,,,
B07MJ7DWQT,2022,3,16,34:06.9,,,,,,,,,,,,,,,,,,,,
B08DJ98J1C,2022,3,16,34:11.1,,,,,,,,,,,,,,,,,,,,
B00OPEDVWQ,2022,3,16,34:17.8,,,,,,,,,,,,,,,,,,,,
B07BCHD31N,2022,3,16,34:23.9,,,,,,,,,,,,,,,,,,,,
B08M9XF1BR,2022,3,16,34:28.1,,,,,,,,,,,,,,,,,,,,
B00H6QO6UQ,2022,3,16,34:32.3,,,,,,,,,,,,,,,,,,,,
B07NLL3891,2022,3,16,34:36.5,,,,,,,,,,,,,,,,,,,,
